release_reference_id,release_project_reference,datacenter_reference,tag_device_id,release_reference_type,latitude,longitude,time,expected_enddate,manufacturer,tag_model,tag_serial_number,tag_coding_system,transmitted_id
,,,,,degrees_north,degrees_east,UTC,UTC,,,,,
MACFL-15020,MACFL,nep,A69-1303-15793,ANIMAL,38.600592,-121.509025,2008-01-16T07:00:00Z,2008-03-26T06:00:00Z,VEMCO,V7,1048282,A69-1303,15793
MACFL-15021,MACFL,nep,A69-1303-15650,ANIMAL,38.600592,-121.509025,2008-01-16T07:00:00Z,2008-03-26T06:00:00Z,VEMCO,V7,1048141,A69-1303,15650
MACFL-15022,MACFL,nep,A69-1303-15663,ANIMAL,38.600592,-121.509025,2008-01-16T07:00:00Z,2008-03-26T06:00:00Z,VEMCO,V7,1048154,A69-1303,15663
MACFL-15023,MACFL,nep,A69-1303-15642,ANIMAL,38.600592,-121.509025,2008-01-16T07:00:00Z,2008-03-26T06:00:00Z,VEMCO,V7,1048133,A69-1303,15642
MACFL-15024,MACFL,nep,A69-1303-15769,ANIMAL,38.600592,-121.509025,2008-01-16T08:00:00Z,2008-03-26T07:00:00Z,VEMCO,V7,1048258,A69-1303,15769
MACFL-15025,MACFL,nep,A69-1303-15790,ANIMAL,38.600592,-121.509025,2008-01-16T08:00:00Z,2008-03-26T07:00:00Z,VEMCO,V7,1048279,A69-1303,15790
MACFL-15026,MACFL,nep,A69-1303-15788,ANIMAL,38.600592,-121.509025,2008-01-16T08:00:00Z,2008-03-26T07:00:00Z,VEMCO,V7,1048277,A69-1303,15788
MACFL-15027,MACFL,nep,A69-1303-15786,ANIMAL,38.600592,-121.509025,2008-01-16T08:00:00Z,2008-03-26T07:00:00Z,VEMCO,V7,1048275,A69-1303,15786
MACFL-15028,MACFL,nep,A69-1303-15645,ANIMAL,38.600592,-121.509025,2008-01-16T08:00:00Z,2008-03-26T07:00:00Z,VEMCO,V7,1048136,A69-1303,15645
MACFL-15029,MACFL,nep,A69-1303-15638,ANIMAL,38.600592,-121.509025,2008-01-16T08:00:00Z,2008-03-26T07:00:00Z,VEMCO,V7,1048129,A69-1303,15638
MACFL-15030,MACFL,nep,A69-1303-15658,ANIMAL,38.600592,-121.509025,2008-01-16T09:00:00Z,2008-03-26T08:00:00Z,VEMCO,V7,1048149,A69-1303,15658
MACFL-15031,MACFL,nep,A69-1303-15662,ANIMAL,38.600592,-121.509025,2008-01-16T09:00:00Z,2008-03-26T08:00:00Z,VEMCO,V7,1048153,A69-1303,15662
MACFL-15032,MACFL,nep,A69-1303-15656,ANIMAL,38.600592,-121.509025,2008-01-16T09:00:00Z,2008-03-26T08:00:00Z,VEMCO,V7,1048147,A69-1303,15656
MACFL-15033,MACFL,nep,A69-1303-15655,ANIMAL,38.600592,-121.509025,2008-01-16T09:00:00Z,2008-03-26T08:00:00Z,VEMCO,V7,1048146,A69-1303,15655
MACFL-15034,MACFL,nep,A69-1303-15653,ANIMAL,38.600592,-121.509025,2008-01-16T09:00:00Z,2008-03-26T08:00:00Z,VEMCO,V7,1048144,A69-1303,15653
MACFL-15035,MACFL,nep,A69-1303-15633,ANIMAL,38.600592,-121.509025,2008-01-16T09:00:00Z,2008-03-26T08:00:00Z,VEMCO,V7,1048124,A69-1303,15633
MACFL-15036,MACFL,nep,A69-1303-15775,ANIMAL,38.600592,-121.509025,2008-01-16T10:00:00Z,2008-03-26T09:00:00Z,VEMCO,V7,1048264,A69-1303,15775
MACFL-15037,MACFL,nep,A69-1303-15777,ANIMAL,38.600592,-121.509025,2008-01-16T10:00:00Z,2008-03-26T09:00:00Z,VEMCO,V7,1048266,A69-1303,15777
MACFL-15038,MACFL,nep,A69-1303-15648,ANIMAL,38.600592,-121.509025,2008-01-16T10:00:00Z,2008-03-26T09:00:00Z,VEMCO,V7,1048139,A69-1303,15648
MACFL-15039,MACFL,nep,A69-1303-15641,ANIMAL,38.600592,-121.509025,2008-01-16T10:00:00Z,2008-03-26T09:00:00Z,VEMCO,V7,1048132,A69-1303,15641
MACFL-15040,MACFL,nep,A69-1303-15632,ANIMAL,38.600592,-121.509025,2008-01-16T10:00:00Z,2008-03-26T09:00:00Z,VEMCO,V7,1048123,A69-1303,15632
MACFL-15041,MACFL,nep,A69-1303-15661,ANIMAL,38.600592,-121.509025,2008-01-16T10:00:00Z,2008-03-26T09:00:00Z,VEMCO,V7,1048152,A69-1303,15661
MACFL-15042,MACFL,nep,A69-1303-15771,ANIMAL,38.600592,-121.509025,2008-01-16T11:00:00Z,2008-03-26T10:00:00Z,VEMCO,V7,1048260,A69-1303,15771
MACFL-15043,MACFL,nep,A69-1303-15773,ANIMAL,38.600592,-121.509025,2008-01-16T11:00:00Z,2008-03-26T10:00:00Z,VEMCO,V7,1048262,A69-1303,15773
MACFL-15044,MACFL,nep,A69-1303-15647,ANIMAL,38.600592,-121.509025,2008-01-16T11:00:00Z,2008-03-26T10:00:00Z,VEMCO,V7,1048138,A69-1303,15647
MACFL-15045,MACFL,nep,A69-1303-15652,ANIMAL,38.600592,-121.509025,2008-01-16T11:00:00Z,2008-03-26T10:00:00Z,VEMCO,V7,1048143,A69-1303,15652
MACFL-15046,MACFL,nep,A69-1303-15659,ANIMAL,38.600592,-121.509025,2008-01-16T11:00:00Z,2008-03-26T10:00:00Z,VEMCO,V7,1048150,A69-1303,15659
MACFL-15047,MACFL,nep,A69-1303-15646,ANIMAL,38.600592,-121.509025,2008-01-16T12:00:00Z,2008-03-26T11:00:00Z,VEMCO,V7,1048137,A69-1303,15646
MACFL-15048,MACFL,nep,A69-1303-15767,ANIMAL,38.600592,-121.509025,2008-01-16T12:00:00Z,2008-03-26T11:00:00Z,VEMCO,V7,1048256,A69-1303,15767
MACFL-15049,MACFL,nep,A69-1303-15766,ANIMAL,38.600592,-121.509025,2008-01-16T12:00:00Z,2008-03-26T11:00:00Z,VEMCO,V7,1048255,A69-1303,15766
MACFL-15050,MACFL,nep,A69-1303-15636,ANIMAL,38.600592,-121.509025,2008-01-16T12:00:00Z,2008-03-26T11:00:00Z,VEMCO,V7,1048127,A69-1303,15636
MACFL-15051,MACFL,nep,A69-1303-15651,ANIMAL,38.600592,-121.509025,2008-01-16T12:00:00Z,2008-03-26T11:00:00Z,VEMCO,V7,1048142,A69-1303,15651
MACFL-15052,MACFL,nep,A69-1303-15784,ANIMAL,38.600592,-121.509025,2008-01-16T12:00:00Z,2008-03-26T11:00:00Z,VEMCO,V7,1048273,A69-1303,15784
MACFL-15053,MACFL,nep,A69-1303-15782,ANIMAL,38.600592,-121.509025,2008-01-16T13:00:00Z,2008-03-26T12:00:00Z,VEMCO,V7,1048271,A69-1303,15782
MACFL-15054,MACFL,nep,A69-1303-15762,ANIMAL,38.600592,-121.509025,2008-01-16T13:00:00Z,2008-03-26T12:00:00Z,VEMCO,V7,1048251,A69-1303,15762
MACFL-15055,MACFL,nep,A69-1303-15649,ANIMAL,38.600592,-121.509025,2008-01-16T13:00:00Z,2008-03-26T12:00:00Z,VEMCO,V7,1048140,A69-1303,15649
MACFL-15056,MACFL,nep,A69-1303-15640,ANIMAL,38.600592,-121.509025,2008-01-16T13:00:00Z,2008-03-26T12:00:00Z,VEMCO,V7,1048131,A69-1303,15640
MACFL-15057,MACFL,nep,A69-1303-15660,ANIMAL,38.600592,-121.509025,2008-01-16T14:00:00Z,2008-03-26T13:00:00Z,VEMCO,V7,1048151,A69-1303,15660
MACFL-15058,MACFL,nep,A69-1303-15761,ANIMAL,38.600592,-121.509025,2008-01-16T14:00:00Z,2008-03-26T13:00:00Z,VEMCO,V7,1048250,A69-1303,15761
MACFL-15059,MACFL,nep,A69-1303-15657,ANIMAL,38.600592,-121.509025,2008-01-16T14:00:00Z,2008-03-26T13:00:00Z,VEMCO,V7,1048148,A69-1303,15657
MACFL-15060,MACFL,nep,A69-1303-15770,ANIMAL,38.600592,-121.509025,2008-01-16T14:00:00Z,2008-03-26T13:00:00Z,VEMCO,V7,1048259,A69-1303,15770
MACFL-15061,MACFL,nep,A69-1303-15634,ANIMAL,38.600592,-121.509025,2008-01-16T15:00:00Z,2008-03-26T14:00:00Z,VEMCO,V7,1048125,A69-1303,15634
MACFL-15062,MACFL,nep,A69-1303-15631,ANIMAL,38.600592,-121.509025,2008-01-16T15:00:00Z,2008-03-26T14:00:00Z,VEMCO,V7,1048122,A69-1303,15631
MACFL-15063,MACFL,nep,A69-1303-15787,ANIMAL,38.600592,-121.509025,2008-01-16T15:00:00Z,2008-03-26T14:00:00Z,VEMCO,V7,1048276,A69-1303,15787
MACFL-15064,MACFL,nep,A69-1303-15702,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048193,A69-1303,15702
MACFL-15065,MACFL,nep,A69-1303-15687,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048178,A69-1303,15687
MACFL-15066,MACFL,nep,A69-1303-15798,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048287,A69-1303,15798
MACFL-15067,MACFL,nep,A69-1303-15665,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048156,A69-1303,15665
MACFL-15068,MACFL,nep,A69-1303-15714,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048204,A69-1303,15714
MACFL-15069,MACFL,nep,A69-1303-15806,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048296,A69-1303,15806
MACFL-15070,MACFL,nep,A69-1303-15710,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048200,A69-1303,15710
MACFL-15071,MACFL,nep,A69-1303-15795,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048284,A69-1303,15795
MACFL-15072,MACFL,nep,A69-1303-15689,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1048180,A69-1303,15689
MACFL-15073,MACFL,nep,A69-1303-15664,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1048155,A69-1303,15664
MACFL-15074,MACFL,nep,A69-1303-15699,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1048190,A69-1303,15699
MACFL-15075,MACFL,nep,A69-1303-15802,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1048292,A69-1303,15802
MACFL-15076,MACFL,nep,A69-1303-15698,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1048189,A69-1303,15698
MACFL-15077,MACFL,nep,A69-1303-15510,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1046365,A69-1303,15510
MACFL-15078,MACFL,nep,A69-1303-15683,ANIMAL,38.210979,-121.536976,2008-01-17T20:00:00Z,2008-03-27T19:00:00Z,VEMCO,V7,1048174,A69-1303,15683
MACFL-15079,MACFL,nep,A69-1303-15724,ANIMAL,38.210979,-121.536976,2008-01-17T20:00:00Z,2008-03-27T19:00:00Z,VEMCO,V7,1048213,A69-1303,15724
MACFL-15080,MACFL,nep,A69-1303-15684,ANIMAL,38.210979,-121.536976,2008-01-17T20:00:00Z,2008-03-27T19:00:00Z,VEMCO,V7,1048175,A69-1303,15684
MACFL-15081,MACFL,nep,A69-1303-15720,ANIMAL,38.210979,-121.536976,2008-01-17T20:00:00Z,2008-03-27T19:00:00Z,VEMCO,V7,1048210,A69-1303,15720
MACFL-15082,MACFL,nep,A69-1303-15719,ANIMAL,38.210979,-121.536976,2008-01-17T20:00:00Z,2008-03-27T19:00:00Z,VEMCO,V7,1048209,A69-1303,15719
MACFL-15083,MACFL,nep,A69-1303-15666,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048157,A69-1303,15666
MACFL-15084,MACFL,nep,A69-1303-15717,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048207,A69-1303,15717
MACFL-15085,MACFL,nep,A69-1303-15697,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048188,A69-1303,15697
MACFL-15086,MACFL,nep,A69-1303-15681,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048172,A69-1303,15681
MACFL-15087,MACFL,nep,A69-1303-15691,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048182,A69-1303,15691
MACFL-15088,MACFL,nep,A69-1303-15701,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048192,A69-1303,15701
MACFL-15089,MACFL,nep,A69-1303-15695,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048186,A69-1303,15695
MACFL-15090,MACFL,nep,A69-1303-15808,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048298,A69-1303,15808
MACFL-15091,MACFL,nep,A69-1303-15727,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048216,A69-1303,15727
MACFL-15092,MACFL,nep,A69-1303-15709,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048199,A69-1303,15709
MACFL-15093,MACFL,nep,A69-1303-15805,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048295,A69-1303,15805
MACFL-15094,MACFL,nep,A69-1303-15706,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048197,A69-1303,15706
MACFL-15095,MACFL,nep,A69-1303-15803,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048293,A69-1303,15803
MACFL-15096,MACFL,nep,A69-1303-15682,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048173,A69-1303,15682
MACFL-15097,MACFL,nep,A69-1303-15715,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048205,A69-1303,15715
MACFL-15098,MACFL,nep,A69-1303-15694,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048185,A69-1303,15694
MACFL-15099,MACFL,nep,A69-1303-15680,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048171,A69-1303,15680
MACFL-15100,MACFL,nep,A69-1303-15690,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048181,A69-1303,15690
MACFL-15101,MACFL,nep,A69-1303-15667,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048158,A69-1303,15667
MACFL-15102,MACFL,nep,A69-1303-15797,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048286,A69-1303,15797
MACFL-15103,MACFL,nep,A69-1303-15670,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048161,A69-1303,15670
MACFL-15104,MACFL,nep,A69-1303-15696,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048187,A69-1303,15696
MACFL-15105,MACFL,nep,A69-1303-15674,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048165,A69-1303,15674
MACFL-15106,MACFL,nep,A69-1303-15675,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048166,A69-1303,15675
MACFL-15107,MACFL,nep,A69-1303-15685,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048176,A69-1303,15685
MACFL-15108,MACFL,nep,A69-1303-15796,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048285,A69-1303,15796
MACFL-15109,MACFL,nep,A69-1303-15673,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048164,A69-1303,15673
MACFL-15110,MACFL,nep,A69-1303-15671,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048162,A69-1303,15671
MACFL-15111,MACFL,nep,A69-1303-15726,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048215,A69-1303,15726
MACFL-15112,MACFL,nep,A69-1303-15711,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048201,A69-1303,15711
MACFL-15113,MACFL,nep,A69-1303-15801,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048291,A69-1303,15801
MACFL-15114,MACFL,nep,A69-1303-15800,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048290,A69-1303,15800
MACFL-15115,MACFL,nep,A69-1303-15799,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048288,A69-1303,15799
MACFL-15116,MACFL,nep,A69-1303-15716,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048206,A69-1303,15716
MACFL-15117,MACFL,nep,A69-1303-15705,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048196,A69-1303,15705
MACFL-15118,MACFL,nep,A69-1303-15700,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048191,A69-1303,15700
MACFL-15119,MACFL,nep,A69-1303-15707,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048198,A69-1303,15707
MACFL-15120,MACFL,nep,A69-1303-15693,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048184,A69-1303,15693
MACFL-15121,MACFL,nep,A69-1303-15692,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048183,A69-1303,15692
MACFL-15122,MACFL,nep,A69-1303-15704,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048195,A69-1303,15704
MACFL-15123,MACFL,nep,A69-1303-15668,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048159,A69-1303,15668
MACFL-15124,MACFL,nep,A69-1303-15679,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048170,A69-1303,15679
MACFL-15125,MACFL,nep,A69-1303-15677,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048168,A69-1303,15677
MACFL-15126,MACFL,nep,A69-1303-15712,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048202,A69-1303,15712
MACFL-15127,MACFL,nep,A69-1303-15713,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048203,A69-1303,15713
MACFL-15128,MACFL,nep,A69-1303-15807,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048297,A69-1303,15807
MACFL-15129,MACFL,nep,A69-1303-15703,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048194,A69-1303,15703
MACFL-15130,MACFL,nep,A69-1303-15678,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048169,A69-1303,15678
MACFL-15131,MACFL,nep,A69-1303-15794,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048283,A69-1303,15794
MACFL-15132,MACFL,nep,A69-1303-15728,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048217,A69-1303,15728
MACFL-15133,MACFL,nep,A69-1303-15729,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048218,A69-1303,15729
MACFL-15134,MACFL,nep,A69-1303-15686,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048177,A69-1303,15686
MACFL-15135,MACFL,nep,A69-1303-15809,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048299,A69-1303,15809
MACFL-15136,MACFL,nep,A69-1303-15804,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048294,A69-1303,15804
MACFL-15137,MACFL,nep,A69-1303-15721,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048211,A69-1303,15721
MACFL-15138,MACFL,nep,A69-1303-15725,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048214,A69-1303,15725
MACFL-15139,MACFL,nep,A69-1303-15676,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048167,A69-1303,15676
MACFL-15140,MACFL,nep,A69-1303-15669,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048160,A69-1303,15669
MACFL-15141,MACFL,nep,A69-1303-15672,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048163,A69-1303,15672
MACFL-15142,MACFL,nep,A69-1303-15722,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048212,A69-1303,15722
MACFL-15143,MACFL,nep,A69-1303-15688,ANIMAL,38.210979,-121.536976,2008-01-18T16:00:00Z,2008-03-28T15:00:00Z,VEMCO,V7,1048179,A69-1303,15688
MACFL-15144,MACFL,nep,A69-1303-15718,ANIMAL,38.210979,-121.536976,2008-01-18T16:00:00Z,2008-03-28T15:00:00Z,VEMCO,V7,1048208,A69-1303,15718
MACFL-15145,MACFL,nep,A69-1303-30500,ANIMAL,38.581239,-121.507286,2008-11-30T13:16:00Z,2009-02-08T13:16:00Z,VEMCO,V7,1062235,A69-1303,30500
MACFL-15146,MACFL,nep,A69-1303-30504,ANIMAL,38.581239,-121.507286,2008-11-30T13:16:00Z,2009-02-08T13:16:00Z,VEMCO,V7,1062239,A69-1303,30504
MACFL-15147,MACFL,nep,A69-1303-30502,ANIMAL,38.581239,-121.507286,2008-11-30T13:16:00Z,2009-02-08T13:16:00Z,VEMCO,V7,1062237,A69-1303,30502
MACFL-15148,MACFL,nep,A69-1303-30503,ANIMAL,38.581239,-121.507286,2008-11-30T13:16:00Z,2009-02-08T13:16:00Z,VEMCO,V7,1062238,A69-1303,30503
MACFL-15149,MACFL,nep,A69-1303-30505,ANIMAL,38.581239,-121.507286,2008-11-30T14:02:00Z,2009-02-08T14:02:00Z,VEMCO,V7,1062240,A69-1303,30505
MACFL-15150,MACFL,nep,A69-1303-30506,ANIMAL,38.581239,-121.507286,2008-11-30T14:02:00Z,2009-02-08T14:02:00Z,VEMCO,V7,1062241,A69-1303,30506
MACFL-15151,MACFL,nep,A69-1303-30507,ANIMAL,38.581239,-121.507286,2008-11-30T14:02:00Z,2009-02-08T14:02:00Z,VEMCO,V7,1062242,A69-1303,30507
MACFL-15152,MACFL,nep,A69-1303-30508,ANIMAL,38.581239,-121.507286,2008-11-30T14:02:00Z,2009-02-08T14:02:00Z,VEMCO,V7,1062243,A69-1303,30508
MACFL-15153,MACFL,nep,A69-1303-30512,ANIMAL,38.581239,-121.507286,2008-11-30T15:01:00Z,2009-02-08T15:01:00Z,VEMCO,V7,1062247,A69-1303,30512
MACFL-15154,MACFL,nep,A69-1303-30509,ANIMAL,38.581239,-121.507286,2008-11-30T15:01:00Z,2009-02-08T15:01:00Z,VEMCO,V7,1062244,A69-1303,30509
MACFL-15155,MACFL,nep,A69-1303-30510,ANIMAL,38.581239,-121.507286,2008-11-30T15:01:00Z,2009-02-08T15:01:00Z,VEMCO,V7,1062245,A69-1303,30510
MACFL-15156,MACFL,nep,A69-1303-30511,ANIMAL,38.581239,-121.507286,2008-11-30T15:01:00Z,2009-02-08T15:01:00Z,VEMCO,V7,1062246,A69-1303,30511
MACFL-15157,MACFL,nep,A69-1303-30513,ANIMAL,38.581239,-121.507286,2008-11-30T16:02:00Z,2009-02-08T16:02:00Z,VEMCO,V7,1062248,A69-1303,30513
MACFL-15158,MACFL,nep,A69-1303-30514,ANIMAL,38.581239,-121.507286,2008-11-30T16:02:00Z,2009-02-08T16:02:00Z,VEMCO,V7,1062249,A69-1303,30514
MACFL-15159,MACFL,nep,A69-1303-30515,ANIMAL,38.581239,-121.507286,2008-11-30T16:02:00Z,2009-02-08T16:02:00Z,VEMCO,V7,1062250,A69-1303,30515
MACFL-15160,MACFL,nep,A69-1303-30516,ANIMAL,38.581239,-121.507286,2008-11-30T16:02:00Z,2009-02-08T16:02:00Z,VEMCO,V7,1062251,A69-1303,30516
MACFL-15161,MACFL,nep,A69-1303-30520,ANIMAL,38.581239,-121.507286,2008-11-30T17:00:00Z,2009-02-08T17:00:00Z,VEMCO,V7,1062255,A69-1303,30520
MACFL-15162,MACFL,nep,A69-1303-30521,ANIMAL,38.581239,-121.507286,2008-11-30T17:00:00Z,2009-02-08T17:00:00Z,VEMCO,V7,1062256,A69-1303,30521
MACFL-15163,MACFL,nep,A69-1303-30519,ANIMAL,38.581239,-121.507286,2008-11-30T17:00:00Z,2009-02-08T17:00:00Z,VEMCO,V7,1062254,A69-1303,30519
MACFL-15164,MACFL,nep,A69-1303-30522,ANIMAL,38.581239,-121.507286,2008-11-30T17:00:00Z,2009-02-08T17:00:00Z,VEMCO,V7,1062257,A69-1303,30522
MACFL-15165,MACFL,nep,A69-1303-30518,ANIMAL,38.581239,-121.507286,2008-11-30T18:00:00Z,2009-02-08T18:00:00Z,VEMCO,V7,1062253,A69-1303,30518
